Unnamed: 0,timestamp,cell_id,latency_ms,packet_loss_rate_percent,load_percent,active_users,spectrum_mhz,source_cell_id,target_cell_id,handover_attempts,handover_failures,rsrp_dBm,rsrq_dB,sinr_dB,spectrum_utilization_percent,congestion_level_percent,year,month,week,daily,hour,dayofweek,lag_1,lag_3,sin_day_of_week,cos_day_of_week,band_Band1,band_Band2,band_Band3,issue_description_Equipment failure,issue_description_Network instability,issue_description_Overload,issue_description_Signal loss,traffic_mbps,model_prediction,available_capacity,Calculated_total_capacity(Mbps),Capacity_Allocated(Mbps)
649,1/28/2024 1:00,Cell47,40,1.919767264,60.29661784,2783,38,Cell37,Cell99,7,8,-62,-6.054413661,31.51259502,52.28186512,94.39276394,2024,1,4,28,1,6,154.6689308,162.4025729,-0.781831482,0.623489802,0,1,0,0,0,1,0,166.4026494,178.20824,8922989.418,3040.841158,2054.067368
650,1/28/2024 2:00,Cell54,60,3.288981325,80.38103823,2757,53,Cell9,Cell26,6,4,-53,-17.24332126,-1.875317198,56.58668647,43.53898585,2024,1,4,28,2,6,252.2058782,129.9850734,-0.781831482,0.623489802,1,0,0,0,0,1,0,214.9109612,214.02634,19509375.68,4412.528883,3094.95152
651,1/28/2024 3:00,Cell3,140,0.467038409,38.92090571,248,35,Cell69,Cell56,9,1,-55,-11.05092043,-6.938439442,32.36683959,90.53223087,2024,1,4,28,3,6,147.8011582,146.9172275,-0.781831482,0.623489802,1,0,0,0,0,1,0,82.58399098,87.62088,1417711.211,1189.458967,834.3270977
652,1/28/2024 4:00,Cell53,38,3.678120751,62.71346516,3546,23,Cell55,Cell94,11,5,-92,-6.335703221,13.13862326,10.06922138,82.79904523,2024,1,4,28,4,6,103.1150578,223.4705723,-0.781831482,0.623489802,0,1,0,0,0,1,0,191.7836343,190.32266,337681.6139,559.6930775,422.3334881
653,1/28/2024 5:00,Cell84,67,0.214433799,50.90475971,482,56,Cell46,Cell37,18,6,-62,-9.383291276,-8.879781482,14.67917763,62.18874591,2024,1,4,28,5,6,191.5819165,187.0794074,-0.781831482,0.623489802,1,0,0,0,0,0,1,112.3717137,111.827324,442212.3335,682.6560726,453.4474179
654,1/28/2024 6:00,Cell31,105,0.952951506,72.16768549,3475,29,Cell71,Cell78,20,1,-87,-1.492327822,0.48875189,86.86319445,86.11507298,2024,1,4,28,6,6,261.7285435,159.0407804,-0.781831482,0.623489802,0,1,0,0,0,0,1,206.9269231,214.69048,35951124.59,6110.684818,4118.32519
655,1/28/2024 7:00,Cell69,82,3.320718786,31.12861459,3858,16,Cell41,Cell82,6,9,-68,-15.78286031,-1.717651114,22.44470801,16.38778486,2024,1,4,28,7,6,164.3637031,125.3015242,-0.781831482,0.623489802,1,0,0,0,1,0,0,135.8893452,143.7813,446599.1449,646.0993425,483.856554
656,1/28/2024 8:00,Cell88,167,0.491618335,70.22839799,3232,27,Cell95,Cell92,8,1,-81,-0.698474249,28.26741901,14.77785202,22.51202048,2024,1,4,28,8,6,176.0602346,162.8443594,-0.781831482,0.623489802,1,0,0,0,0,1,0,209.3615806,202.26372,953470.2787,953.8186234,699.7443526
657,1/28/2024 9:00,Cell33,56,4.859210457,36.17386404,2295,52,Cell7,Cell16,18,9,-63,-10.14037988,29.16603113,94.70203405,30.12657739,2024,1,4,28,9,6,107.8961756,102.4200943,-0.781831482,0.623489802,1,0,0,0,0,1,0,125.7234588,113.54498,10799491.93,3295.862606,2293.677029
658,1/28/2024 10:00,Cell72,50,4.341981047,33.88606518,4414,19,Cell5,Cell2,6,2,-92,-0.004934392,-3.335806785,90.15620072,31.92667232,2024,1,4,28,10,6,157.2580744,117.6451765,-0.781831482,0.623489802,0,1,0,0,0,1,0,157.8397096,155.0681,8583860.992,2931.996628,2049.355254
659,1/28/2024 11:00,Cell88,93,3.131511662,73.47739806,3011,55,Cell52,Cell84,15,10,-51,-11.47305277,5.591091086,16.3510739,0.197692706,2024,1,4,28,11,6,209.3615806,82.49167514,-0.781831482,0.623489802,0,0,1,0,0,1,0,198.6716869,206.70851,1240756.543,1112.605894,780.6264422
660,1/28/2024 12:00,Cell50,165,4.095287278,68.42052917,699,39,Cell81,Cell30,6,9,-51,-2.625728262,25.50131173,11.30100308,32.3569704,2024,1,4,28,12,6,151.6278044,172.6620839,-0.781831482,0.623489802,0,0,1,0,1,0,0,154.3959757,151.72687,509111.2875,694.4990787,513.1438071
661,1/28/2024 13:00,Cell84,126,4.437900243,83.69615585,4626,12,Cell75,Cell73,11,3,-72,-3.277119961,0.147862454,20.74650274,96.06325385,2024,1,4,28,13,6,112.3717137,97.88894973,-0.781831482,0.623489802,0,0,1,1,0,0,0,267.8642681,260.7747,2646948.875,1632.959868,1134.666105
662,1/28/2024 14:00,Cell16,122,1.297378248,61.17929735,4091,59,Cell37,Cell55,2,4,-115,-9.221773338,7.392800781,57.63347165,22.95070329,2024,1,4,28,14,6,102.9627683,192.0449129,-0.781831482,0.623489802,1,0,0,0,0,1,0,204.2648756,209.02626,11798984.04,3408.16253,2423.38467
663,1/28/2024 15:00,Cell76,129,4.24705794,61.80146553,3827,53,Cell60,Cell63,4,2,-114,-4.746404067,8.363078294,43.05616662,9.617281233,2024,1,4,28,15,6,130.9459968,132.9589479,-0.781831482,0.623489802,1,0,0,0,0,1,0,200.0167704,200.80568,6608167.271,2557.076565,1808.986541
664,1/28/2024 16:00,Cell77,39,0.973968918,72.42107013,1947,10,Cell36,Cell64,5,3,-85,-5.144020512,-6.404121231,59.3826846,26.39041626,2024,1,4,28,16,6,157.3185808,154.9123809,-0.781831482,0.623489802,1,0,0,0,0,1,0,193.6104119,180.58888,17425921.97,4169.753812,2925.387428
665,1/28/2024 17:00,Cell39,158,2.066711321,49.40385458,3861,39,Cell91,Cell65,16,6,-51,-17.34566636,-0.080321105,44.8640868,33.94473382,2024,1,4,28,17,6,138.9112639,137.3034514,-0.781831482,0.623489802,0,0,1,0,0,0,1,178.7536649,177.65485,4597716.94,2123.190879,1515.832557
666,1/28/2024 18:00,Cell89,105,2.791298156,32.21474733,1367,54,Cell1,Cell27,16,5,-120,-5.311102323,0.793120652,65.77664453,15.70189767,2024,1,4,28,18,6,220.5639217,106.8664351,-0.781831482,0.623489802,0,0,1,0,0,0,1,97.89007268,91.947945,4281057.264,2021.986591,1482.07713
667,1/28/2024 19:00,Cell46,63,3.569454815,43.80274954,122,11,Cell1,Cell9,3,1,-99,-5.462494231,26.50863764,83.23990917,84.58428673,2024,1,4,28,19,6,156.8656391,152.1110899,-0.781831482,0.623489802,0,1,0,0,0,0,1,92.97536879,87.05865,12354388.72,3520.094235,2456.772894
668,1/28/2024 20:00,Cell96,101,0.150706589,44.28080471,749,24,Cell78,Cell84,9,6,-79,-11.39170227,4.405134239,78.78298798,2.355209178,2024,1,4,28,20,6,200.5086849,198.5266913,-0.781831482,0.623489802,0,1,0,0,0,1,0,97.95992316,100.275276,11255032,3366.510313,2340.263855
669,1/28/2024 21:00,Cell88,83,1.452547064,50.13953102,4414,20,Cell60,Cell91,7,1,-89,-16.92562664,27.12639405,20.8093858,17.5502418,2024,1,4,28,21,6,198.6716869,176.0602346,-0.781831482,0.623489802,0,0,1,0,0,1,0,184.2406257,191.24544,944153.9406,973.423928,678.9516257
670,1/28/2024 22:00,Cell47,141,3.042595491,86.60776398,1597,41,Cell92,Cell39,13,2,-89,-10.97568186,15.83073575,54.89170116,84.71403529,2024,1,4,28,22,6,166.4026494,138.7479253,-0.781831482,0.623489802,0,0,1,0,0,0,1,208.4696431,203.29056,21429759.45,4613.548034,3251.474029
671,1/28/2024 23:00,Cell44,181,1.786843396,78.29056792,585,15,Cell41,Cell35,10,0,-115,-5.061863685,-5.962717716,98.42915683,13.57307286,2024,1,4,28,23,6,194.0713132,150.7550085,-0.781831482,0.623489802,1,0,0,0,0,0,1,167.4025584,173.08727,56064709.41,7530.354863,5211.613171
672,1/29/2024 0:00,Cell9,106,3.875125278,86.15737471,543,15,Cell65,Cell33,5,5,-115,-2.407512116,0.935193945,80.38983898,91.19115045,2024,1,5,29,0,0,201.6643268,189.9939081,0,1,0,1,0,0,1,0,0,181.2617052,187.47963,45811742.11,6760.630266,4743.377202
673,1/29/2024 1:00,Cell87,84,3.258260806,89.91657541,2200,37,Cell8,Cell13,12,10,-110,-12.62093331,-7.75499247,71.08050374,53.28719461,2024,1,5,29,1,0,92.0967019,203.2533839,0,1,0,1,0,0,0,0,1,214.2821899,226.0304,37060606.37,6231.318396,4163.23205
674,1/29/2024 2:00,Cell50,74,1.172007269,56.02674025,2703,34,Cell41,Cell78,14,9,-92,-13.23807058,38.28107571,55.14761914,30.39913648,2024,1,5,29,2,0,154.3959757,222.1124597,0,1,0,1,0,0,0,0,1,173.8008618,163.42134,9158807.311,2979.566973,2151.710358
675,1/29/2024 3:00,Cell77,93,0.729644898,43.624399,14,32,Cell47,Cell53,11,3,-88,-16.06416806,31.29783702,79.50137787,11.44648089,2024,1,5,29,3,0,193.6104119,168.6186479,0,1,0,1,0,1,0,0,0,95.2187538,90.21326,11288710.16,3346.074052,2361.60258
676,1/29/2024 4:00,Cell60,136,3.145234968,63.60024968,1466,21,Cell90,Cell1,20,8,-120,-12.66453833,3.423808948,60.13483367,79.5426075,2024,1,5,29,4,0,241.62312,209.8205004,0,1,0,0,1,0,1,0,0,155.7399218,156.48557,13920087.73,3701.855352,2632.210198
677,1/29/2024 5:00,Cell96,148,2.252336639,82.86806484,3375,57,Cell36,Cell50,9,3,-84,-15.22158509,7.603649391,78.6914054,20.15517552,2024,1,5,29,5,0,97.95992316,149.1832016,0,1,0,0,1,0,1,0,0,237.2509138,236.13863,41847146.91,6360.445014,4605.495806
678,1/29/2024 6:00,Cell15,185,0.844785206,57.94391166,244,57,Cell93,Cell71,11,10,-84,-13.26503897,25.47787511,79.37748585,66.68344211,2024,1,5,29,6,0,140.8280831,184.3452617,0,1,0,0,1,0,1,0,0,114.3242104,122.48569,20172764.69,4463.12063,3163.915218
679,1/29/2024 7:00,Cell36,156,1.631871027,60.32395815,2614,19,Cell4,Cell47,3,9,-95,-9.18909152,12.82015254,30.38009324,33.07609762,2024,1,5,29,7,0,122.6551799,202.4323189,0,1,1,0,0,0,1,0,0,173.0041368,179.96567,3019507.982,1742.943422,1212.693172
680,1/29/2024 8:00,Cell63,114,1.515233742,38.06634636,898,26,Cell42,Cell97,7,5,-80,-8.641833446,20.0037046,26.23379849,44.81992316,2024,1,5,29,8,0,219.2451477,192.9939651,0,1,0,0,1,0,0,1,0,92.87000555,95.95161,858883.2064,935.3247147,642.7909314
681,1/29/2024 9:00,Cell69,164,0.540659862,55.22732955,1478,11,Cell2,Cell52,19,7,-79,-5.168895669,-8.679979264,54.03416901,76.35992908,2024,1,5,29,9,0,135.8893452,116.310213,0,1,1,0,0,0,0,1,0,143.1469305,143.56754,8574888.992,2875.90136,2087.144704
682,1/29/2024 10:00,Cell86,118,2.734545096,53.21968859,1382,54,Cell94,Cell34,2,4,-61,-0.339681879,36.23429935,73.40482198,29.84128578,2024,1,5,29,10,0,171.7088842,187.7393797,0,1,1,0,0,0,1,0,0,133.4722952,129.9569,14265961.09,3780.957256,2641.175788
683,1/29/2024 11:00,Cell80,131,3.81824317,51.10131017,51,26,Cell47,Cell92,6,2,-118,-18.20886973,2.925648724,75.73788101,21.2693723,2024,1,5,29,11,0,123.9907194,132.4862349,0,1,1,0,0,0,1,0,0,103.191306,108.86641,14039689.5,3744.465758,2624.615442
684,1/29/2024 12:00,Cell41,71,2.877334444,83.2379202,2058,18,Cell20,Cell7,2,8,-108,-15.28802204,22.8277319,58.1347726,6.199119416,2024,1,5,29,12,0,198.927423,146.5635685,0,1,0,0,1,0,0,0,1,203.5500895,206.9433,21917112.87,4698.64487,3265.192292
685,1/29/2024 13:00,Cell74,165,4.131456825,33.55808599,4918,56,Cell30,Cell46,0,10,-110,-11.80273695,37.49878821,66.75664216,91.86199371,2024,1,5,29,13,0,134.925831,169.535293,0,1,1,0,0,0,1,0,0,156.4446354,160.07402,4625225.164,2140.91041,1512.280757
686,1/29/2024 14:00,Cell24,52,0.637842736,88.32883097,2274,16,Cell82,Cell88,18,2,-64,-0.647757044,23.0298994,81.28494358,84.16979173,2024,1,5,29,14,0,153.0025173,112.9692612,0,1,0,1,0,0,0,1,0,230.4781771,220.44478,48577384.08,7011.190268,4849.985175
687,1/29/2024 15:00,Cell82,23,2.178059289,30.49480952,2161,22,Cell30,Cell79,13,8,-52,-14.37456782,27.70301712,87.50993438,59.75129096,2024,1,5,29,15,0,79.62701498,98.82630305,0,1,0,1,0,0,1,0,0,94.4542515,98.48426,6630542.125,2551.594036,1819.011732
688,1/29/2024 16:00,Cell49,106,3.047075518,86.73564084,3608,19,Cell99,Cell24,2,1,-56,-2.455402607,38.30558643,55.03236881,5.878150986,2024,1,5,29,16,0,127.5541799,136.6422259,0,1,1,0,0,0,0,1,0,241.2577702,245.88924,21525444.67,4632.499766,3252.630767
689,1/29/2024 17:00,Cell18,94,3.380007805,62.88285017,603,31,Cell1,Cell91,1,10,-89,-11.8804545,23.70430274,24.93172929,38.77623318,2024,1,5,29,17,0,160.4983844,151.8612091,0,1,0,1,0,0,1,0,0,136.777916,141.85968,2165219.93,1480.963618,1023.424162
690,1/29/2024 18:00,Cell7,199,3.478931532,72.14671466,4043,37,Cell58,Cell39,3,7,-108,-0.826021012,15.30841418,71.90982013,37.93232207,2024,1,5,29,18,0,190.4328639,95.28727486,0,1,0,1,0,0,1,0,0,221.5352764,227.842,25625875.32,5045.00074,3555.621425
691,1/29/2024 19:00,Cell4,28,3.644827135,41.22797098,4688,59,Cell67,Cell62,4,5,-104,-19.27421773,16.55677254,26.49905734,50.74834466,2024,1,5,29,19,0,200.0768181,123.388923,0,1,0,1,0,0,1,0,0,177.2542994,174.80214,1084160.993,1025.775339,739.8429914
692,1/29/2024 20:00,Cell90,83,3.257149061,69.25269234,3492,51,Cell23,Cell67,5,8,-55,-15.16082369,-7.915750646,29.84763042,33.51912742,2024,1,5,29,20,0,135.6781284,195.6654951,0,1,1,0,0,0,0,0,1,207.577645,208.89157,3885672.73,1968.928444,1381.447315
693,1/29/2024 21:00,Cell69,49,0.471140445,82.91746011,2998,59,Cell45,Cell74,8,4,-100,-19.21992889,-5.858651565,80.52869556,9.003161284,2024,1,5,29,21,0,143.1469305,164.3637031,0,1,0,0,1,0,0,1,0,220.9044449,223.57854,42802442.58,6514.788746,4599.030141
694,1/29/2024 22:00,Cell60,155,3.476528388,38.36880839,3592,23,Cell22,Cell76,9,3,-51,-4.966522319,18.01152925,52.92990208,46.10630319,2024,1,5,29,22,0,155.7399218,178.8219876,0,1,0,1,0,1,0,0,0,140.3380194,151.33336,3787070.078,1940.55856,1366.075268
695,1/29/2024 23:00,Cell55,152,3.623913284,37.62489674,1004,28,Cell49,Cell41,4,1,-67,-6.961240481,16.83149595,45.1263717,6.074852912,2024,1,5,29,23,0,161.4915786,168.8402526,0,1,0,1,0,0,0,0,1,88.08049888,91.55488,2562473.557,1616.123807,1109.897325
696,1/30/2024 0:00,Cell16,95,4.967399672,48.23867455,3128,10,Cell48,Cell29,17,0,-106,-15.35913339,15.38352684,43.37938868,35.5407547,2024,1,5,30,0,1,204.2648756,221.1083943,0.781831482,0.623489802,1,0,0,0,1,0,0,158.7637505,155.1579,4022327.42,2001.94615,1406.44602
697,1/30/2024 1:00,Cell99,148,3.466812184,39.70355355,3134,36,Cell63,Cell72,6,3,-106,-18.89819801,-3.022361805,78.40656088,81.69298922,2024,1,5,30,1,1,201.502675,142.6105816,0.781831482,0.623489802,0,0,1,0,0,0,1,149.0060178,139.01761,9218216.695,2995.908974,2153.854387
698,1/30/2024 2:00,Cell90,34,3.434151979,36.63875089,1811,13,Cell48,Cell74,9,7,-112,-4.155276837,36.43755399,46.60129675,91.92454039,2024,1,5,30,2,1,207.577645,202.4732087,0.781831482,0.623489802,1,0,0,0,0,0,1,101.5102796,108.20544,2596475.905,1625.173255,1118.36269
699,1/30/2024 3:00,Cell82,108,2.574066451,70.69914216,4820,33,Cell44,Cell17,10,9,-100,-4.801062911,35.38714551,50.79198571,39.78931886,2024,1,5,30,3,1,94.4542515,180.6667445,0.781831482,0.623489802,0,0,1,0,0,1,0,241.342412,240.42342,11870377.6,3470.458691,2394.284174
700,1/30/2024 4:00,Cell29,185,4.339614543,42.82959683,814,23,Cell51,Cell9,16,8,-112,-1.612966418,4.904299746,34.81744908,30.14016261,2024,1,5,30,4,1,201.6828212,197.0298405,0.781831482,0.623489802,0,0,1,0,0,1,0,107.7810166,105.38263,2077426.618,1414.570261,1028.014424
701,1/30/2024 5:00,Cell23,189,4.98417381,70.02089396,531,46,Cell62,Cell15,7,0,-55,-16.65621598,10.07334341,62.26426488,50.27174971,2024,1,5,30,5,1,128.6149797,215.0629134,0.781831482,0.623489802,0,0,1,1,0,0,0,146.1972335,154.7913,17725527.71,4228.51433,2934.333061
702,1/30/2024 6:00,Cell14,147,3.895224351,81.71575363,758,32,Cell79,Cell4,6,1,-119,-8.520387249,9.251728676,76.59682021,28.67676998,2024,1,5,30,6,1,243.5917009,145.9030246,0.781831482,0.623489802,1,0,0,0,0,1,0,181.9562971,177.65863,37028230.73,6101.854315,4247.849944
703,1/30/2024 7:00,Cell79,193,3.062501889,69.12148748,5,14,Cell41,Cell21,13,2,-65,-1.636223005,1.212220562,38.62561381,12.43847707,2024,1,5,30,7,1,143.0704711,141.3461908,0.781831482,0.623489802,1,0,0,0,0,1,0,142.0761339,136.7534,6577669.24,2563.11278,1796.39714
704,1/30/2024 8:00,Cell49,200,0.394774135,37.16202419,584,29,Cell80,Cell71,10,7,-109,-15.88904835,6.531697245,88.02981486,98.45413485,2024,1,5,30,8,1,241.2577702,261.7742619,0.781831482,0.623489802,0,1,0,1,0,0,0,90.15990301,85.89303,9887680.537,3147.174271,2199.235181
705,1/30/2024 9:00,Cell33,45,3.633695659,64.41465444,4714,31,Cell27,Cell48,7,10,-65,-7.853345607,39.6955465,11.21570944,25.01902906,2024,1,5,30,9,1,125.7234588,99.58382729,0.781831482,0.623489802,0,1,0,0,0,1,0,230.9254907,223.15472,427008.0743,647.8256841,461.3982733
706,1/30/2024 10:00,Cell25,80,3.542807843,53.61772105,3676,55,Cell96,Cell8,0,8,-70,-7.857916006,18.51465174,12.18530654,36.98926399,2024,1,5,30,10,1,173.3100197,193.8808106,0.781831482,0.623489802,0,0,1,0,0,1,0,178.7259634,179.65504,356847.0598,588.5453395,424.4242968
707,1/30/2024 11:00,Cell21,142,3.877840739,50.6022562,1534,49,Cell98,Cell46,5,2,-51,-19.16390397,34.93938189,34.20111977,32.79415168,2024,1,5,30,11,1,192.710754,175.8013831,0.781831482,0.623489802,0,1,0,0,1,0,0,126.7582952,131.13705,2709366.173,1646.850449,1151.626319
708,1/30/2024 12:00,Cell17,86,0.622776942,49.11188812,4892,53,Cell57,Cell84,13,3,-62,-4.354973659,26.61292412,87.53575605,1.126496584,2024,1,5,30,12,1,165.5488221,143.4667377,0.781831482,0.623489802,0,0,1,0,0,0,1,196.9406736,194.71843,17163281.11,4163.398613,2885.694571
709,1/30/2024 13:00,Cell23,169,3.268662501,85.76593343,1484,58,Cell42,Cell7,4,7,-110,-4.209829133,33.90164085,42.50513013,61.59179127,2024,1,5,30,13,1,146.1972335,239.0265445,0.781831482,0.623489802,0,0,1,0,1,0,0,192.4628343,200.44025,12049189.4,3518.221098,2397.357171
710,1/30/2024 14:00,Cell57,45,1.478619525,74.5504474,4451,44,Cell12,Cell70,15,2,-118,-16.1661415,8.286824217,16.76751603,49.91759524,2024,1,5,30,14,1,123.8627798,226.8872808,0.781831482,0.623489802,1,0,0,0,1,0,0,234.7993134,239.35136,1330592.369,1159.707859,803.1459403
711,1/30/2024 15:00,Cell81,102,3.801356217,38.03092737,2266,45,Cell82,Cell9,12,10,-87,-19.14955171,22.10090168,66.60035091,92.64190725,2024,1,5,30,15,1,166.4952657,147.0834561,0.781831482,0.623489802,0,0,1,0,1,0,0,129.0463573,125.72826,5883479.93,2429.24183,1695.358568
712,1/30/2024 16:00,Cell58,127,1.20186977,58.56032878,2414,14,Cell82,Cell78,15,5,-102,-5.599471902,8.590558154,38.54870714,65.86464821,2024,1,5,30,16,1,199.3327383,222.0390046,0.781831482,0.623489802,1,0,0,0,0,1,0,166.0418088,167.51941,4679990.776,2161.315929,1515.740249
713,1/30/2024 17:00,Cell14,130,3.419893384,49.09338452,4984,42,Cell60,Cell48,13,0,-114,-17.30373995,30.87147296,22.20770729,37.70190243,2024,1,5,30,17,1,181.9562971,161.9035015,0.781831482,0.623489802,0,0,1,1,0,0,0,196.6002751,198.23894,993065.4003,1019.950421,681.5485987
714,1/30/2024 18:00,Cell93,79,1.474964735,88.67629875,560,33,Cell64,Cell100,1,6,-110,-6.210888864,28.30120463,63.04985621,34.31081108,2024,1,5,30,18,1,152.286236,188.550277,0.781831482,0.623489802,0,0,1,1,0,0,0,183.8662757,186.1327,29040192.13,5440.30173,3736.582179
715,1/30/2024 19:00,Cell20,58,0.044971464,88.68173838,4459,43,Cell4,Cell52,17,4,-58,-16.99404321,29.04086882,18.74226895,9.335892768,2024,1,5,30,19,1,111.7927692,139.9873923,0.781831482,0.623489802,0,0,1,0,0,0,1,261.5509904,263.17682,2305979.754,1555.672984,1037.61256
716,1/30/2024 20:00,Cell30,142,3.16678956,49.17206846,1413,46,Cell98,Cell29,1,3,-54,-2.793385444,-0.191971773,50.47503349,41.01943055,2024,1,5,30,20,1,168.8346165,137.4020545,0.781831482,0.623489802,0,1,0,1,0,0,0,121.3363773,121.736824,5670893.424,2383.3147,1665.590111
717,1/30/2024 21:00,Cell19,55,0.566345416,51.12678697,1318,34,Cell39,Cell3,2,7,-65,-7.770346041,32.90435856,96.76234099,93.75355344,2024,1,5,30,21,1,192.8452605,124.2724156,0.781831482,0.623489802,0,0,1,0,0,1,0,135.1982473,126.859604,22613490.55,4800.258466,3297.623137
718,1/30/2024 22:00,Cell53,40,3.296457364,65.96485243,2552,60,Cell19,Cell31,8,7,-78,-8.464557477,39.89602848,58.84633871,46.18947995,2024,1,5,30,22,1,191.7836343,202.1316611,0.781831482,0.623489802,0,1,0,0,1,0,0,192.6701123,182.68314,14250319.13,3757.978858,2654.411792
719,1/30/2024 23:00,Cell56,188,4.628047242,58.75842086,2860,46,Cell62,Cell88,17,6,-65,-9.313493483,31.5153866,52.23165818,70.97331611,2024,1,5,30,23,1,119.0313448,261.0925008,0.781831482,0.623489802,0,0,1,0,0,0,1,175.4128104,170.29709,8623678.716,2959.059674,2040.031552
720,1/31/2024 0:00,Cell77,137,4.846229671,42.78605233,1077,34,Cell45,Cell63,19,0,-76,-19.17505868,14.15014449,12.97690645,48.51259885,2024,1,5,31,0,2,95.2187538,157.3185808,0.974927912,-0.222520934,1,0,0,0,0,0,1,98.708773,107.70163,237551.298,500.4676397,332.2610603
721,1/31/2024 1:00,Cell82,67,1.179615437,69.62473002,2866,31,Cell61,Cell24,12,9,-61,-3.224308366,5.271702996,67.33065654,45.65084268,2024,1,5,31,1,2,241.342412,79.62701498,0.974927912,-0.222520934,0,1,0,0,1,0,0,201.590241,194.30411,20553696.27,4551.923397,3160.770983
722,1/31/2024 2:00,Cell23,45,4.046266138,50.04771863,1834,54,Cell31,Cell48,9,5,-88,-10.9365182,-3.504625083,39.90521283,19.76041851,2024,1,5,31,2,2,192.4628343,128.6149797,0.974927912,-0.222520934,0,1,0,0,0,1,0,144.3165257,135.5969,3730195.066,1908.211932,1368.36821
723,1/31/2024 3:00,Cell62,55,1.767766384,69.2229899,2526,14,Cell49,Cell100,1,2,-93,-12.59876065,10.56746112,74.14823114,1.198589555,2024,1,5,31,3,2,131.2996164,145.8443002,0.974927912,-0.222520934,0,0,1,0,0,0,1,197.5905432,185.60443,24845430.05,4990.391034,3485.057767
724,1/31/2024 4:00,Cell33,171,4.502285364,53.02089134,721,17,Cell31,Cell35,20,7,-64,-7.379835346,3.49478815,96.31487465,27.04423554,2024,1,5,31,4,2,230.9254907,107.8961756,0.974927912,-0.222520934,0,1,0,1,0,0,0,123.0372896,116.85958,24379228.36,4958.364737,3441.751617
725,1/31/2024 5:00,Cell18,147,3.937447843,72.01259363,1244,50,Cell42,Cell25,18,9,-69,-10.00475868,11.60354056,38.25614736,78.57258648,2024,1,5,31,5,2,136.777916,190.3324738,0.974927912,-0.222520934,0,1,0,1,0,0,0,169.0428039,165.38797,7075156.152,2645.655653,1871.978049
726,1/31/2024 6:00,Cell73,168,0.369608583,70.06796825,1345,56,Cell48,Cell56,8,2,-117,-14.24929184,-7.351907595,76.867957,10.61157361,2024,1,5,31,6,2,254.4967039,114.8519088,0.974927912,-0.222520934,0,0,1,1,0,0,0,169.4464828,172.88011,27367766.16,5240.045645,3655.967449
727,1/31/2024 7:00,Cell33,165,2.035684969,60.52876536,4676,36,Cell20,Cell21,7,10,-104,-17.03686086,4.675636383,72.41324958,99.43675524,2024,1,5,31,7,2,123.0372896,125.7234588,0.974927912,-0.222520934,1,0,0,0,0,0,1,204.8365451,217.07399,18245367.37,4251.142577,3004.311647
728,1/31/2024 8:00,Cell32,34,1.68658913,72.28439944,745,44,Cell84,Cell15,12,7,-86,-17.97317749,38.058361,76.10020207,71.25470755,2024,1,5,31,8,2,113.1536143,74.51964661,0.974927912,-0.222520934,1,0,0,0,0,1,0,162.5771964,163.41489,28566034.58,5353.472803,3735.187408
729,1/31/2024 9:00,Cell61,98,3.925905104,57.65794057,877,10,Cell96,Cell98,5,4,-79,-15.26994453,-4.028531745,81.33858468,12.2549691,2024,1,5,31,9,2,161.6761384,138.6522572,0.974927912,-0.222520934,0,1,0,1,0,0,0,137.048809,133.32338,20854926.46,4551.818756,3207.168233
730,1/31/2024 10:00,Cell54,153,2.051428553,36.96829798,133,29,Cell20,Cell73,8,4,-61,-2.597805811,-6.310209501,25.49557037,53.70840929,2024,1,5,31,10,2,214.9109612,226.932359,0.974927912,-0.222520934,0,1,0,0,1,0,0,81.03720291,73.300385,772836.6475,881.0639742,614.0140434
731,1/31/2024 11:00,Cell17,190,3.422941988,40.9263752,4813,16,Cell16,Cell3,13,7,-95,-17.80343729,24.46603598,67.85395245,94.40157229,2024,1,5,31,11,2,196.9406736,149.0891707,0.974927912,-0.222520934,1,0,0,1,0,0,0,179.374186,179.24677,7263313.165,2669.235989,1904.784454
732,1/31/2024 12:00,Cell19,178,3.012176278,44.75958805,1047,54,Cell57,Cell10,1,2,-73,-3.69543473,31.41153004,60.98990966,11.74387286,2024,1,5,31,12,2,135.1982473,180.5992817,0.974927912,-0.222520934,1,0,0,0,0,1,0,114.4600635,108.61639,7203004.33,2625.133734,1920.703302
733,1/31/2024 13:00,Cell91,47,4.878193595,33.79373569,2424,12,Cell19,Cell50,6,3,-57,-2.635972356,-5.162075057,30.63008178,0.416068158,2024,1,5,31,13,2,179.2344831,252.1186036,0.974927912,-0.222520934,0,1,0,1,0,0,0,118.8441192,110.4518,982533.2076,971.6810705,707.8178903
734,1/31/2024 14:00,Cell70,155,4.688924784,72.68287324,2699,51,Cell95,Cell79,11,0,-104,-3.498674751,37.84977788,37.78598082,14.20829493,2024,1,5,31,14,2,154.7684999,227.2881269,0.974927912,-0.222520934,0,0,1,0,0,0,1,191.6563149,200.49687,7184390.903,2636.9248,1907.173702
735,1/31/2024 15:00,Cell99,176,2.138497574,52.04341361,1462,59,Cell13,Cell80,10,8,-114,-2.728327303,-8.160795697,30.13371763,34.95472088,2024,1,5,31,15,2,149.0060178,162.8721481,0.974927912,-0.222520934,0,0,1,0,0,0,1,141.2941626,135.811,2176428.74,1487.084399,1024.487997
